SA1_7DIGITCODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
4112714,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,8,5,0,14
4112715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4112716,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,10,0,15
4112717,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,9
4112718,0,0,0,0,0,0,0,0,0,4,8,0,10,0,0,0,10,3,0,17
4112719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4112720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4112721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7
4112801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4112802,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,5,6,0,8
4112803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,5
4112804,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,4
4112805,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
4112806,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,10,3,0,16
4112807,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,9,5,0,10
4112808,0,0,0,0,0,0,0,0,0,7,3,0,9,0,0,0,11,9,0,19
4112809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4112810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4112811,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,3,9,4,0,11
4112812,0,0,0,0,0,0,0,0,0,3,3,0,8,0,3,3,8,15,0,19
4112813,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
4112901,0,0,0,0,0,0,0,0,0,4,0,3,7,0,0,0,11,5,0,14
4112902,0,0,0,0,0,0,0,0,0,8,10,5,27,0,0,0,27,13,0,40
4112903,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,8,3,0,15
4112904,0,0,0,0,0,0,0,0,0,5,4,0,14,0,0,3,11,9,0,20
4112905,0,0,0,0,0,0,0,0,0,10,3,3,15,0,0,0,15,0,0,15
4112906,0,0,0,0,0,0,0,0,0,3,4,3,5,0,0,0,5,0,0,15
4112907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113001,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,3,11,4,0,12
4113002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4113003,0,0,0,0,0,0,0,0,0,6,5,0,10,0,0,0,10,5,0,14
4113004,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
4113005,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
4113006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
4113007,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,3,0,10
4113008,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,0,0,11
4113009,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,8
4113010,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,8
4113011,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,3,0,7
4113012,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,5,0,7
4113013,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,5,0,0,5
4113014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113016,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,11,8,0,18
4113017,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,8,3,0,10
4113018,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,9,4,0,15
4113019,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,8,3,0,8
4113020,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,3,5,0,0,5
4113021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4113022,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,9,3,0,10
4113023,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,0,0,9
4113101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,8
4113102,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,10,3,0,15
4113103,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
4113104,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,3,0,8
4113105,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,4,4,0,10
4113106,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,6,3,0,8
4113107,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,9
4113108,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,6,3,0,11
4113109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
4113110,0,0,0,0,0,0,3,0,3,4,6,0,11,0,0,0,11,7,0,15
4113111,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6
4113112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113201,0,0,0,0,0,0,0,0,0,5,6,0,13,0,0,0,11,5,0,16
4113202,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
4113203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4113204,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,3,0,10
4113205,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
4113206,0,0,0,0,0,0,0,0,0,3,9,0,6,0,0,0,6,4,0,8
4113301,0,0,0,0,0,0,0,0,0,8,3,4,14,0,0,0,14,4,0,18
4113302,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,7,8,0,10
4113303,0,0,0,0,0,0,0,0,0,0,9,0,7,0,3,3,11,4,0,18
4113304,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,11,5,0,14
4113305,0,0,0,0,0,0,0,0,0,12,3,0,18,0,0,0,18,4,0,25
4113306,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,3,0,9
4113307,0,0,0,0,0,0,0,0,0,4,4,0,9,0,0,0,9,0,0,11
4113308,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,8,3,0,12
4113309,0,0,0,0,0,0,0,0,0,3,8,0,7,0,0,0,12,12,0,23
4113310,0,0,0,0,0,0,3,0,3,8,18,0,23,0,0,3,24,4,0,31
4113311,0,0,0,0,0,0,0,0,0,8,4,0,16,0,0,0,16,4,0,19
4113312,0,0,0,0,0,0,0,0,0,9,5,0,15,0,0,0,15,0,0,14
4113313,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,3,14,5,0,14
4113314,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,0,4,10,0,17
4113315,0,0,0,0,0,0,4,0,8,4,6,0,11,0,0,4,16,21,0,41
4113316,0,0,0,0,0,0,0,0,0,3,3,0,9,0,3,4,13,15,0,25
4113317,0,0,0,0,0,0,0,0,0,7,4,0,10,0,0,0,10,3,0,14
4113318,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,8,3,0,11
4113319,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,7,3,0,10
4113320,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,9,0,0,6
4113321,0,0,0,0,0,0,0,0,0,6,3,0,10,0,0,0,10,3,0,10
4113322,0,0,0,0,0,0,0,0,0,3,6,0,9,0,0,0,9,11,0,15
4113323,0,0,0,0,0,0,0,0,0,3,8,0,5,0,0,0,5,5,0,17
4113324,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,7,11,0,17
4113325,0,0,0,0,0,0,0,0,0,6,3,0,5,0,3,3,8,3,0,14
4113326,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,6,4,0,10
4113327,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,3,7,10,0,19
4113328,0,0,0,0,0,0,4,0,4,4,8,0,8,0,0,3,15,13,0,22
4113329,0,0,0,0,0,0,0,0,0,5,8,0,16,0,0,0,17,12,0,24
4113330,0,0,0,0,0,0,0,0,0,5,9,0,8,0,0,0,10,8,0,20
4113331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4113332,0,0,0,0,0,0,0,0,0,4,7,0,8,0,0,0,8,0,0,8
4113333,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,9,8,0,17
4113334,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,4,0,7
4113335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113337,0,0,0,0,0,0,0,0,0,4,3,4,12,3,0,3,13,0,0,21
4113338,0,0,0,0,0,0,0,3,3,0,3,0,6,0,3,3,9,24,4,39
4113339,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,6,10,0,20
4113340,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,10
4113341,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,9,0,0,11
4113342,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,3,11,16,0,27
4113401,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,8,0,11
4113402,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,6
4113403,0,0,0,0,0,0,0,0,0,5,5,0,11,0,0,0,11,6,0,12
4113404,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,8,4,0,10
4113405,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,5
4113406,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,7
4113407,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,8,4,0,12
4113408,0,0,0,0,0,0,0,5,5,0,3,0,3,0,0,0,3,3,5,11
4113409,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,6,0,9
4113410,0,0,0,0,0,4,5,3,8,3,0,0,5,0,0,0,5,6,3,18
4113411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113601,0,0,0,0,0,0,3,0,3,3,4,0,4,3,0,3,12,21,0,33
4113602,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,7
4113603,0,0,0,0,0,0,0,0,0,3,6,0,8,0,0,0,13,8,0,15
4113604,0,0,0,0,0,0,0,0,0,0,4,0,8,3,3,7,11,35,0,46
4113605,0,0,0,0,0,0,0,0,0,7,4,0,11,0,0,0,11,3,0,14
4113606,0,0,0,0,0,0,0,0,0,8,8,0,10,0,0,0,10,0,0,18
4113607,0,0,0,0,0,0,0,0,0,3,6,0,19,0,0,0,19,16,0,34
4113608,0,0,0,0,0,0,0,0,0,7,8,0,14,6,0,6,21,13,0,32
4113609,0,0,0,0,0,0,0,0,0,5,3,0,15,0,0,0,15,3,0,16
4113610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113611,0,0,0,0,0,0,0,0,0,3,3,0,5,3,0,4,12,13,0,23
4113612,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,3,6,16,0,24
4113613,0,0,0,0,0,0,0,0,0,5,6,0,6,3,0,3,8,4,0,21
4113614,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,10,20,0,30
4113615,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,0,0,6
4113617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113618,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,8,3,0,12
4113619,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,3,0,5
4113620,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,6,0,8
4113621,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,8,7,0,15
4113622,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
4113623,0,0,0,0,0,0,0,3,3,5,3,0,5,0,0,4,13,14,3,28
4113624,0,0,0,0,0,0,0,0,0,3,7,0,10,0,0,0,7,10,0,15
4113625,0,0,0,0,0,0,0,0,0,3,8,0,7,0,0,0,7,13,0,21
4113626,0,0,0,0,0,0,0,0,3,0,4,0,8,0,0,0,8,9,0,19
4113627,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,3,11,9,0,25
4113628,0,0,0,0,0,0,0,0,3,5,3,0,10,0,0,3,11,15,3,27
4113629,0,0,0,0,0,0,0,0,0,0,5,0,4,3,3,5,11,13,0,24
4113630,0,0,0,0,0,0,0,0,0,6,12,3,21,0,0,0,24,25,0,50
4113631,0,0,0,0,0,0,0,0,0,6,3,0,10,3,0,4,8,8,0,19
4113632,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,9,0,0,5
4113633,0,0,0,0,0,0,0,0,3,3,3,0,10,0,0,0,11,20,0,25
4113634,0,0,0,0,0,0,0,0,0,10,8,0,19,0,3,3,16,16,0,33
4113635,0,0,0,0,0,0,3,3,8,0,3,0,3,0,3,4,7,14,3,22
4113636,0,0,0,0,0,0,0,0,0,0,7,0,5,0,3,3,9,12,0,18
4113637,0,0,0,0,0,0,0,3,4,8,11,0,19,5,0,5,22,5,3,33
4113638,0,0,0,0,0,0,3,0,4,5,7,0,14,3,0,3,17,14,0,37
4113639,0,0,0,0,0,0,0,0,0,5,4,0,9,0,0,3,14,6,0,16
4113640,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,3,0,5
4113641,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,3,0,14
4113642,0,0,0,0,0,0,0,0,0,3,5,0,10,0,0,0,13,10,0,21
4113643,0,0,0,0,0,0,0,0,0,10,3,0,15,0,0,0,15,4,0,17
4113644,0,0,0,0,0,0,0,0,0,11,3,0,14,0,0,0,14,5,0,14
4113645,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,9,0,11
4113646,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,3,0,4
4113647,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,7,0,0,8
4113648,0,0,0,0,0,0,0,0,0,6,11,0,14,3,3,4,18,10,0,33
4113649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113651,0,0,0,0,0,0,0,0,0,6,6,0,11,3,3,4,18,28,0,45
4113652,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,9,8,0,18
4113653,0,0,0,0,0,0,0,0,0,7,3,0,9,0,0,0,5,12,0,19
4113654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113655,0,0,0,0,0,0,0,0,0,4,3,0,9,3,0,3,9,13,0,25
4113656,0,0,0,0,0,0,0,0,0,3,5,0,5,3,0,3,9,0,0,6
4113657,0,0,0,0,0,0,0,0,0,7,7,0,20,0,4,6,23,13,0,31
4113658,0,0,0,0,0,0,3,0,3,3,10,0,11,3,0,3,15,15,0,31
4113659,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,4,12,14,0,30
4113660,0,0,0,0,0,0,0,0,0,0,7,0,7,3,3,3,15,3,0,14
4113661,0,0,0,0,0,0,0,0,0,8,13,0,22,0,3,4,29,13,0,49
4113662,0,0,0,0,0,0,0,0,0,5,7,0,8,0,0,0,8,8,0,24
4113701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
4113802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113803,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
4113804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113807,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,5
4113808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113811,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,7,3,6,8
4113812,0,3,0,0,0,3,3,0,4,4,7,0,8,5,0,5,14,9,0,29
4113813,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,8,29,0,38
4113814,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,8,0,10
4113815,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,6,3,0,9
4113816,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0,12,9,0,16
4113817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113901,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,4,0,11
4113902,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,6
4113903,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,3
4113904,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,8,0,8
4113905,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,9,3,0,12
4113906,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
4113907,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,9,6,0,11
4113908,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,6,0,0,6
4114001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114003,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,10,6,0,15
4114004,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,0,10,9,0,17
4114005,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
4114006,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,3,11,8,0,18
4114007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4114008,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
4114009,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,7
4114010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114101,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,8,7,0,15
4114102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
4114103,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3
4114104,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,3,3,0,4,5
4114105,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,10,4,0,11
4114107,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,10,8,0,15
4114109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114110,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,5,3,0,8
4114111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4
4114201,0,0,0,0,0,0,0,0,0,4,5,0,10,0,3,6,13,15,0,29
4114202,0,0,0,0,0,0,0,0,0,0,7,3,13,0,3,0,16,18,0,30
4114203,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,0,4,8,0,13
4114204,0,0,0,0,0,0,0,0,0,10,3,0,14,0,0,0,14,3,0,19
4114205,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,11,3,0,14
4114206,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,5,4,0,14
4114207,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
4114208,0,0,0,0,0,0,0,0,5,3,10,0,13,0,0,0,17,9,0,30
4114209,0,0,0,0,0,0,3,0,6,10,3,0,13,0,0,0,13,11,0,23
4114210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114211,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,9,18,0,19
4114212,0,0,0,0,0,0,0,0,0,3,11,0,14,0,0,0,14,7,0,25
4114213,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,11,0,22
4114214,0,0,0,0,0,0,0,0,3,4,6,3,11,0,0,0,16,14,0,27
4114215,0,0,0,0,0,0,0,0,0,5,4,0,8,0,0,0,8,4,0,11
4114216,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,7,7,0,14
4114217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114218,0,0,0,0,0,0,0,0,0,7,4,0,15,0,0,0,13,7,0,27
4114219,0,0,0,0,0,0,0,5,6,4,3,3,15,3,0,5,19,28,5,52
4114220,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,12,9,0,26
4114221,0,0,0,0,0,0,0,0,0,3,9,0,15,0,0,0,10,28,0,39
4114222,0,0,0,0,0,0,0,0,0,8,5,0,13,0,3,0,18,10,0,26
4114223,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,11,16,0,24
4114224,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,9,5,0,9
4114225,0,0,0,0,0,0,6,0,8,3,9,0,9,3,0,3,16,17,0,26
4114226,0,0,0,0,0,0,3,0,3,9,0,0,10,0,0,0,6,18,0,29
4114227,0,0,0,0,0,0,0,0,0,5,3,0,6,3,3,3,14,6,0,21
4114228,0,0,0,0,0,0,0,0,0,8,3,3,18,0,0,0,15,13,0,34
4114229,0,0,0,0,0,0,0,5,5,0,0,0,3,3,0,3,4,0,5,12
4114230,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,3,12,3,0,15
4114231,0,0,0,0,0,3,0,0,3,5,4,0,12,0,0,0,16,7,0,23
4114232,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,3,6,9,0,17
4114233,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,6,5,0,10
4114234,0,0,0,0,0,0,0,0,0,8,4,0,11,0,3,3,11,6,0,19
4114235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114236,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,14,10,0,16
4114301,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,11,0,0,14
4114302,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,4,0,9
4114303,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,8
4114304,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,9,0,0,12
4114305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114307,0,0,0,0,0,0,0,0,0,7,4,0,14,4,0,4,13,0,0,17
4114308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114311,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7
4114312,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,5,7,0,9
4114313,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,0,0,4
4114314,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,4
4114401,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,5,3,0,12
4114402,0,0,0,0,0,0,0,0,0,5,8,0,10,0,0,0,10,0,0,13
4114403,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3
4114404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114405,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,11,13,0,22
4114406,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,8
4114407,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,4,0,10
4114408,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,6,8,0,14
4114409,0,0,0,0,0,0,0,0,0,5,9,0,9,0,0,0,13,3,0,14
4114410,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,9,3,0,12
4114411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
4114412,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,16,0,18
4114413,0,0,0,0,0,0,0,0,0,3,5,0,8,0,0,0,14,7,0,19
4114415,0,0,0,0,0,0,0,0,0,3,9,0,17,0,0,0,12,7,0,19
4114416,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,0,9,7,0,16
4114417,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,10,0,16
4114418,0,0,0,0,0,0,0,0,0,5,8,0,9,0,0,0,9,10,0,15
4114419,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,16,0,19
4114420,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,3,0,11
4114421,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,4,3,0,10
4114422,0,0,0,0,0,0,0,0,0,4,7,0,11,0,0,0,9,10,0,16
4114424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4114425,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,0,10
4114426,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,8,5,0,16
4114427,0,0,0,0,0,0,0,0,0,7,5,0,10,0,0,0,7,3,0,12
4114428,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,10,8,0,17
4114429,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,6,10,0,16
4114430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114431,0,0,0,0,0,0,0,0,0,3,4,0,13,0,0,0,13,8,0,18
4114432,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,4,0,11
4114433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
4114434,0,0,0,0,0,0,0,0,0,3,4,0,15,0,3,0,14,3,0,20
4114501,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,3,0,3
